source;entry_type;document_type;title;authors;year;doi;url;abstract;keywords;journal;booktitle;publisher;pages
wos;;Article;Manipulating a CI/CD Pipeline in an IoT Embedded Project: A Quasi-Experiment;"Pereira, I; Carneiro, T; Figueiredo, E";2025;10.1002/smr.70022;http://dx.doi.org/10.1002/smr.70022;Given the multidisciplinary complexity of embedded Internet of Things (IoT) projects and the demand for qualified professionals, this study investigates the influence of continuous integration and continuous delivery (CI/CD) skills and developers' perceptions regarding applying these practices in this domain. We conducted a quasi-experiment with 98 students from three undergraduate courses at two Brazilian federal universities, analyzing the impact of developer skills on CI/CD. The results showed that developers with no previous CI/CD skills faced more significant difficulties in practical activities. It was interesting to note that most participants in our sample already had some experience with real software development projects. However, most have never had real experience with an embedded IoT project or CI/CD tools. The approach we followed resulted in 92% success. Attendees expressed interest in more hands-on training on CI/CD pipeline, DevOps, and embedded IoT projects. We also noticed a great need for them to have more practical experience with Git, GitHub, GitHub Actions, and GNU/Linux.;"SOFTWARE; CHALLENGES; INTERNET; QUALITY; THINGS";JOURNAL OF SOFTWARE-EVOLUTION AND PROCESS;;;
wos;;Article;The secured authentication system : Integrated cyber security end-to-end based cyber-physical systems for improved DevOps resilience with authentication;"Arivanantham, VP; Ghanimi, HMA; Sonthi, VK; Ayasrah, FT; Lenka, RM; Hemalatha, P; Sengan, S; Dadheech, P";2025;10.47974/JDMSC-2365;http://dx.doi.org/10.47974/JDMSC-2365;The software development model is changing fast, and the challenge of security remains the primary attention, particularly with the implementation of Development and Operations (DevOps), Distributed Ledger Technology (DLT), and other methods. Thus, when such technologies are integrated within organizations, it becomes essential to measure the use of the technologies in Anomaly Detection (AD) and access management. This research work evaluates the competence of these technologies based on measures such as the Detection Rate (DR) and the False Positive Rate (FPR). Statistics reveal that as the number of records increases. DR improves across all methods, with DevOps Resilience with Authentication (DevOps-RAS) achieving the highest DR of 95.94% at 500 records, compared to 81.23% for CAMS and 85.43% for DLT. Conversely, FPR increases with record size, with DevOps RAS presenting a higher FPR of 95.78% at 500 records, compared to 76.45% for CAMS and 83.56% for DLT. These visions should help organizations determine the most effective security method for Cyber-Physical Systems (CPS), thereby maximizing DR while minimizing the FPR required to enhance the system's overall robustness.;PRIVACY;JOURNAL OF DISCRETE MATHEMATICAL SCIENCES & CRYPTOGRAPHY;;;
wos;;Proceedings Paper;VeriFogOps: Automated Deployment Tool Selection and CI/CD Pipeline Generation for Verifying Fog Systems at Deployment Time;"Awad, H; Ledoux, T; Bruneliere, H; Rivalan, J";2025;10.1145/3672608.3707854;http://dx.doi.org/10.1145/3672608.3707854;Fog Computing consists in decentralizing the Cloud by geographically distributing computation, storage, network resources, and related services. Among other benefits, it allows reducing bandwidth usage, limiting latency, or minimizing data transfers. However, Fog systems engineering remains challenging and quite often error-prone. Following best practices in software engineering, verification tasks can be performed before such systems are concretely deployed. Works already exist on verifying non-functional properties of Fog systems at different previous steps of the life cycle. This paper goes one step further and presents the VeriFogOps approach. This approach allows to automatically select deployment tools, based on expressed Quality of Service (QoS) requirements, and then generate relevant CI/CD pipelines supporting the deployment of Fog systems. We implemented and validated our approach via two realistic use cases, considering different QoS solutions and deployment tools. This work, developed in direct collaboration with our industrial partner Smile, goes towards the direction of a more comprehensive support for the entire life cycle of Fog systems, from design to actual deployment and execution.;"INTERNET; THINGS";40TH ANNUAL ACM SYMPOSIUM ON APPLIED COMPUTING;;;
wos;;Proceedings Paper;Exploring DevOps Practices for Lifecycle Management of Physical and Digital Twins in Cyber-Physical Systems;"Picone, M; Talasila, P; Bicocchi, N; Larsen, PG";2025;10.1109/ICPS65515.2025.11087838;http://dx.doi.org/10.1109/ICPS65515.2025.11087838;As industries increasingly adopt Digital Twins (DTs) as strategic tools for enhancing the intelligence, interoperability, and overall quality of cyber-physical systems, managing their development and lifecycle has become increasingly complex. Unlike traditional software systems, DTs necessitate the seamless integration of digital and physical components, introducing challenges in design, development, testing, and deployment. These challenges are compounded by the unique nature of Physical Twins (PTs), which are costly, time-intensive to modify, and often unavailable during critical phases of the development process. This paper explores how DevOps practices can be adapted to address these complexities and support the effective development of DT-enabled systems. Central to this adaptation is the use of PT mocks, which mitigate the challenges of PT unavailability by simulating realistic interaction scenarios. PT mocks enable iterative and scalable development by reducing dependencies on PTs and accelerating testing and deployment cycles. Furthermore, the paper introduces a shared software architecture that enhances modularity by allowing PT mocks and DTs to reuse common software components ensuring consistency between physical and digital elements, and fosters alignment throughout the system lifecycle.;;2025 IEEE 8TH INTERNATIONAL CONFERENCE ON INDUSTRIAL CYBER-PHYSICAL SYSTEMS, ICPS;;;
wos;;Proceedings Paper;Actuation Conflict Management in Internet of Things Systems DevOps: A Discrete Event Modeling and Simulation Approach;"Capocchi, L; Santucci, JF; Tigli, JY; Gomnin, T; Lavirotte, S; Rocher, G";2025;10.1007/978-3-031-81900-1_12;http://dx.doi.org/10.1007/978-3-031-81900-1_12;In IoT DevOps, simulating actuation conflict management is crucial for enhancing conflict detection and resolution in concurrent IoT applications. This paper introduces a new discrete event modeling and simulation approach for IoT systems during the design phase. Its objectives are to identify potential conflicts arising from competing smart applications accessing shared actuators or physical properties and to validate actuation conflict management specifications aimed at resolving conflicts among concurrent access attempts to IoT devices. The formalism of discrete event system specification is employed to model IoT systems formally, incorporating an actuation conflict management simulation model. This aids designers in the resolution of actuation conflicts.;;INTERNET OF THINGS, IFIPIOT 2024;;;
wos;;Proceedings Paper;Forging Industry 5.0 DevOps: Towards Secure and Scalable OT Orchestration Powered by Kubernetes;"Giulianelli, N; Sabbioni, A; Montebugnoli, S; Bujari, A; Corradi, A";2025;10.1109/CCNC65079.2026.11366408;http://dx.doi.org/10.1109/CCNC65079.2026.11366408;The ongoing digitization of Operational Technology (OT) and the integration of Industrial Internet of Things (IIoT) devices are fundamentally transforming modern industrial systems. However, the heterogeneity of hardware and software ecosystems amplifies the complexity of this transformation, making orchestration and lifecycle management especially challenging. To address these challenges, modern DevOps practices-such as Continuous Integration and Continuous Deployment (CI/CD), runtime observability, and fine-grained access control-are essential. These practices help accelerate time-to-market, maintain service quality, manage operational complexity, and uphold security standards. Advancing toward seamless integration of OT within cloud-native environments, we introduce a prototype Orchestrator based on the Kubernetes plarform, aimed at providing a comprehensive lifecycle management for OT devices in industrial contexts. Our proposal bridges the traditional divide between IT and OT by seamlessly integrating with existing CI/CD pipelines and implementing Role-Based Access Control (RBAC) tailored to device-level permissions. Through a unified abstraction layer, it simplifies the management of heterogeneous, multi-vendor hardware, enabling scalable, secure, and efficient operations across diverse industrial deployments.;;2026 IEEE 23RD CONSUMER COMMUNICATIONS & NETWORKING CONFERENCE, CCNC;;;
wos;;Proceedings Paper;Secure Deployment of 5G/B5G Core Network;"Landa-Arrue, A; Barcelo, M; Garitano, I; Urbieta, A";2025;10.1109/MECO66322.2025.11049157;http://dx.doi.org/10.1109/MECO66322.2025.11049157;The deployment of secure and resilient FithGeneration (5G) core networks in industrial environments necessitates adopting methodologies that integrate security seamlessly into the entire development lifecycle. This paper presents a Development, Security, and Operations-based (DevSecOps) Continuous Integration/Continuous Deployment (CI/CD) pipeline designed to enhance the security of distributed 5G core networks. The proposed pipeline systematically analyzes Docker images and Kubernetes templates, detecting and mitigating vulnerabilities early in the deployment process. Automated tools such as Trivy, Checkov, Kubelinter, and Kube-bench are employed to significantly reduce security risks associated with outdated dependencies, misconfigurations, and network vulnerabilities. Additionally, integrating Lamassu IoT, a specialized PKI, enables automated digital certificate management. Results demonstrate substantial improvements in security practices, showing a marked reduction in vulnerabilities and enhanced compliance with industry standards.;;2025 14TH MEDITERRANEAN CONFERENCE ON EMBEDDED COMPUTING, MECO;;;
wos;;Proceedings Paper;KOTO: A Kubernetes-Based Platform for Secure and Scalable OT Orchestration in Industry 5.0;"Giulianelli, N; Sabbioni, A; Montebugnoli, S; Bujari, A; Corradi, A";2025;10.1145/3773274.3774700;http://dx.doi.org/10.1145/3773274.3774700;The progressive digitization of Operation Technology (OT), thanks also to the integration of Industrial Internet of Things (IIoT) devices, is reshaping the landscape of modern industrial systems. This introduces additional complexity and amplifies the heterogeneity across hardware and software ecosystems, thus exacerbating the challenges of orchestration and lifecycle management, which become particularly intricate and demanding. To meet these challenges, modern DevOps practices, such as Continuous Integration and Continuous Deployment (CI/CD), runtime observability, and finegrained access control, are essential to shorten time-to-market, ensure service quality, manage operational complexity, while providing security guarantees. Moving a step toward seamless integration of OT into cloud-native ecosystems, we propose Kubernetes-based OT Orchestrator (KOTO), an orchestration platform that extends Kubernetes to enable comprehensive lifecycle management of OT devices in industrial environments. KOTO bridges the gap between IT and OT by seamlessly integrating with existing CI/CD pipelines and implementing Role-Based Access Control (RBAC) mechanisms tailored to device-level permissions. It abstracts the management of heterogeneous, multi-vendor hardware through a unified abstraction, enabling scalable and secure operations across diverse industrial setups. Without loss of generality, we demonstrate the use of the platform in managing Programmable Logic Controllers (PLCs). We then perform extensive evaluations in a realistic deployment environment, validating KOTO's effectiveness in enhancing operational resilience and responsiveness.;;PROCEEDINGS OF THE 18TH IEEE/ACM INTERNATIONAL CONFERENCE ON UTILITY AND CLOUD COMPUTING, UCC 2025;;;
wos;;Article;Defining and generating multi-level and uncertainty-wise test oracles for cyber-physical systems;"Valle, P; Arrieta, A; Han, LP; Ali, S; Yue, T";2025;10.1007/s10270-025-01271-8;http://dx.doi.org/10.1007/s10270-025-01271-8;Cyber-physical systems (CPSs) blend digital and physical processes. CPS software is the key to realizing their functionalities. This software needs to evolve to deal with different aspects, such as the implementation of new functionalities or bug fixes. Because of this, design-operation methods, colloquially known as DevOps, are paramount to be adopted within these systems. During DevOps phases, automating test execution at design time is a key enabler of streamlined software development and software quality improvement. Likewise, monitoring whether a CPS is behaving as expected at operation is similarly important. In DevOps, test oracles play an important role in enabling automated testing, ensuring the reliability of software deployments, providing feedback to developers, etc. However, defining and generating test oracles in the context of DevOps practices in CPSs need to accommodate aspects specific to CPSs, such as their time-continuous behavior and inherent uncertainties. To this end, in this paper, we propose a domain-specific language (DSL) to ease the definition of test oracles and an automated solution for generating a microservice encapsulating the defined test oracles, which is compatible with a DevOps ecosystem for CPSs. We evaluated our DSL with two industrial case study systems and 9 open-source CPSs. Our evaluation results suggest that our DSL can model around 98% of the requirements of these systems through test oracles. Furthermore, it is possible to generate a microservice to be applicable at different test levels within less than 20 min, being fast enough to be adopted in practice.;DSL;SOFTWARE AND SYSTEMS MODELING;;;
wos;;Article;Cost-optimized Internet of Things application deployment in edge computing environment;"Tang, B; Zhang, XY; Yang, Q; Qi, X; Alqahtani, F; Tolba, A";2025;10.1002/dac.5618;http://dx.doi.org/10.1002/dac.5618;With the increasing popularity of cloud native and DevOps, container technology has become widely used in combination with microservices. However, deploying container-based microservices in distributed edge-cloud infrastructure requires complex selection strategies to ensure high-quality service for users. Existing container orchestration tools lack flexibility in selecting the best deployment location based on user cost budgets and are insufficient in providing personalized deployment solutions. This paper proposes a genetic algorithm-based Internet of Things (IoT) application deployment and selection strategy for personalized cost budgets. The application deployment problem is defined as an optimization problem that minimizes user service latency under cost constraints, which is an NP-hard problem. The genetic algorithm is introduced to solve this problem effectively and improve deployment efficiency. Comparative results show that the proposed algorithm outperforms four baseline algorithms, including time-greedy, cost-greedy, random, and PSO, using real datasets and some synthetic datasets. The proposed algorithm provides personalized deployment solutions for edge-cloud infrastructure. It supports flexibly selecting the best microservice deployment location in hybrid cloud-edge infrastructure according to the user's cost budget, with personalized deployment requirements. The application deployment problem is defined as an optimization problem that minimizes user service latency under cost constraints and could be solved by the genetic algorithm. image;"VIRTUAL MACHINES; PLACEMENT; AWARE; NFV";INTERNATIONAL JOURNAL OF COMMUNICATION SYSTEMS;;;
wos;;Article;Agile Development for Safety Assurance of Machine Learning in Autonomous Systems (AgileAMLAS);"Hodge, VJ; Osborne, M";2025;10.1016/j.array.2025.100482;http://dx.doi.org/10.1016/j.array.2025.100482;Recent advances in ML have enabled the development of autonomous cyber-physical systems for a broad range of applications. Using ML, these autonomous systems are able to learn, adapt, and operate with no human intervention. However, this autonomous operation poses a problem when proving that they are acceptably safe. Designers and engineers have traditionally used 'Waterfall' or V-model development lifecycles to develop safe systems, but ML engineering requires iteration and adaptation. Iterative development necessitates enhanced lifecycles, augmented methodologies, and the need to systematically integrate rigorous safety assurance with ML development and operation activities. In this paper, we introduce a novel lifecycle, and comprehensive methodology for safely developing, operating, and assuring autonomous systems which use ML. The lifecycle combines Agile software engineering, ML engineering, and a safety engineering framework using iterative and incremental development. This paper provides systematic step-by-step guidelines for developing and deploying ML for autonomous systems using DevOps and MLOps, and for generating compelling safety cases. We have developed and refined our methodology on a recent set of projects undertaken to develop autonomous robots across a variety of domains.;"SOFTWARE-DEVELOPMENT; MODEL";ARRAY;;;
wos;;Proceedings Paper;Threats to the IoT Device Production Processes - A Blind Spot in the Product Security Lifecycle;"Schubaur, P; Knauer, P; Merli, D";2025;10.1007/978-3-031-82065-6_7;http://dx.doi.org/10.1007/978-3-031-82065-6_7;The production of embedded and constrained IoT devices is a security-critical but often neglected step in the product security lifecycle. The secure development of devices has become empowered over the last decade via the implementation of DevOps processes. However, the transmission of created artifacts into the production site and onto the device itself is a regularly overlooked procedure in the security assessment. This study shows the complexity and proposes a production model that is split into four stages for analysis. The four stages comprise (1) the transmission of artifacts, (2) the management of artifacts, (3) programming of the device, and (4) provisioning of the IoT device. Assets and threat actors are defined, and critical scenarios are introduced to explain their impact on IoT device production. Concluding, the discussion presents possible approaches and their limitations based on the given variety. In the future, this will facilitate the protection of critical and valuable phases of production, thereby enhancing the security and trust-worthiness of IoT devices.;INTERNET;INTERNET OF THINGS. 7TH IFIPIOT 2024 INTERNATIONAL IFIP WG 5.5 WORKSHOPS, GRAAL4IOT 2024, STAND4IOT 2024;;;
wos;;Article;Using Full-Dimensional Programmability to Power Self-Driving 6G Networks;"Wu, T; Yao, HP; Mai, TL; Wang, ZL; Wang, F; Guizani, M";2025;10.1109/MNET.2024.3448288;http://dx.doi.org/10.1109/MNET.2024.3448288;Recently, 6G has attracted widespread attention from both academia and industry. 6G networks are expected to exhibit even more heterogeneity than 5G networks, and support various emerging scenarios and applications such as virtual and augmented reality (VR/AR), air/ space/ground networks, and Internet of Things. Such massive heterogeneous devices pose huge challenges for network control and management. Recently, advances in artificial intelligence have brought a new clan of networks, termed as self-driving 6G networks. It utilizes network telemetry, artificial intelligence, and DevOps to simplify networks and operations, helping network owners improve network quality, as well as increase efficiency. However, the current network is built on closed merchant switching ASICs and a homegrown management and control system. Self-driving an opaque system without really knowing and controlling what they do is a hazardous and fruitless endeavor. Fortunately, the network programmability technology opens the possibility for running self-driving algorithms over the whole network. In this paper, we design a full-dimensional programmability empowered self-driving 6G network architecture. We discuss how network programmability can promote the release of network intelligence, from the view of both verticality (control and data plane) and horizontality (end to end). Moreover, three use cases are designed to demonstrate that the proposed architecture can automatically cope with the dynamically changing complex network environment, realize automatic perception and automatic decision, and then facilitate the automation level of the network and enhance the performance of the network.;;IEEE NETWORK;;;
wos;;Proceedings Paper;Industry Practice of LLM-Assisted Protocol Fuzzing for Commercial Communication Modules;"Fu, Q; Liu, CJ; Ding, Y; Fan, C; Fu, YL; Chen, YH; Fu, Y; Shi, RH; Ma, FC; Shi, HY";2025;10.1109/ASE63991.2025.00260;http://dx.doi.org/10.1109/ASE63991.2025.00260;Fuzzing is widely used for software robustness testing. However, its application in commercial communication modules remains limited due to several key challenges, including labor-intensive template generation, lack of coverage collection support, limited testing performance, and inconsistencies between practical hardware and software CI/CD processes. In collaboration with China Mobile IoT, we present FuzzCM, a comprehensive protocol fuzzing framework tailored for commercial communication modules. FuzzCM employs a Retrieval-Augmented Generation (RAG)-enhanced large language model (LLM) to automate template generation and utilizes GPIO-based instrumentation for efficient runtime coverage data collection. Additionally, it leverages a knowledge base constructed from prior tests to guide hybrid mutation strategies and integrates CI/CD across both software and hardware layers, enabling continuous and environment-aware testing. We conducted an industrial practice with FuzzCM on five LTE Cat.1 bis modules, identifying 21 previously unknown bugs, 15 of which have been fixed. The results demonstrate that FuzzCM outperforms both manual methods and the Peach* approach, achieving average coverage improvements of 51% and 29%, respectively, with overall coverage reaching 85%.;;2025 40TH IEEE/ACM INTERNATIONAL CONFERENCE ON AUTOMATED SOFTWARE ENGINEERING, ASE;;;
wos;;Article;IoTBenchSL: A Streamlined Framework for the Efficient Production of Standardized IoT Benchmarks with Automated Pipeline Validation;"Cheng, YX; Li, XF; Mao, ZK; Fan, WQ; Huang, W; Liu, W";2025;10.3390/electronics14050856;http://dx.doi.org/10.3390/electronics14050856;Security vulnerabilities in IoT firmware pose significant risks, and black-box protocol fuzzing offers a scalable and cost-effective solution for identifying these vulnerabilities. However, current fuzzing evaluation schemes are often beset by challenges such as limited benchmark dataset sizes, low benchmark production efficiency, insufficient automation, and poor adaptability, which hinder cross-method comparisons. To address these challenges, we propose IoTBenchSL, a modular, pipeline-driven framework for constructing standardized, reproducible, and integrable vulnerability detection benchmark datasets. IoTBenchSL introduces a benchmark production workflow alongside a CI/CD-based automated validation pipeline, equipping each benchmark with a one-click emulation environment, automated validation mechanisms, and exploit verification scripts. This approach enhances the efficiency and accuracy of benchmark generation. Additionally, IoTBenchSL seamlessly integrates with existing fuzzing frameworks, enabling large-scale fuzzing evaluations and vulnerability discovery without modifying fuzzers. In our experiments, IoTBenchSL was used to generate 100 firmware benchmarks and 100 vulnerability benchmarks. We identified 32 previously unknown vulnerabilities through these benchmarks, 21 of which received CVE or CNVD identifiers. These results demonstrate IoTBenchSL's capacity to generate large-scale IoT fuzzing benchmarks, improving evaluation efficiency and reducing costs for comparative studies, thereby advancing reproducible fuzzing research.;FIRMWARE;ELECTRONICS;;;
wos;;Proceedings Paper;CyberHeraclius: Cyber Defence Evaluation Methodology;"Hatzivasilis, G; Ioannidis, S";2025;10.1109/CSR64739.2025.11130048;http://dx.doi.org/10.1109/CSR64739.2025.11130048;Security evaluation remains a critical challenge in cybersecurity, especially with the growing complexity of systems like cloud and IoT environments. This paper introduces CyberHeraclius, a novel methodology for evaluating the security of modern computer networks. The process begins with automated asset mapping and the collection of public Cyber Threat Intelligence (CTI) from MITRE's CVE, CWE, and CAPEC repositories, as well as Metasploit. To address CTI limitations, such as false positives and coverage gaps, automated penetration testing is used to verify actual vulnerabilities. The validated results feed into a Medieval Castle-based security model, which assesses system resilience based on component composition. CTI risk metrics are then integrated with the model's aggregation formulas to quantify overall system risk. CyberHeraclius is part of the SecOPERA Platform, which supports secure continuous integration and deployment (CI/CD) pipelines for system developers.;;2025 IEEE INTERNATIONAL CONFERENCE ON CYBER SECURITY AND RESILIENCE, CSR;;;
wos;;Proceedings Paper;Identifying and Architecting Microservices for Edge Computing;Vora, U;2025;10.1109/ICSA-C65153.2025.00032;http://dx.doi.org/10.1109/ICSA-C65153.2025.00032;Microservices architecture (MSA) paradigm extends Service Oriented Architecture (SOA) to focus on specific aspects such as design of small light-weight services as independent cohesive components, development and service management using agile and DevOps methodologies and service delivery based on distributed data management and decentralized service governance and more. MSA thus has become a widely used architectural style for designing modern applications due to advantages like granular scalability and maintainability, especially in today's world of 'system of systems'. Edge computing facilitates segregation of computing responsibilities between edge devices and cloud infrastructure to process and analyze data acquired by edge devices. The number of IoT devices is increasing at such a high rate that the need for Edge AI is expected to reach the value of investment to USD 72.6 billion by 2030. The edge analytics bring correlated research challenges from the areas of cyber and physical security, data privacy, maintenance support, access, latency, reliability, power consumption and remoteness into the scope and require innovation at architecture level as does the improvement in all systems' quality related attributes. In this tutorial we discuss how microservices paradigm can be used effectively for edge computing- based systems resulting in a sustainable architecture with lower dependency on the data-center / cloud architecture.;;2025 IEEE 22ND INTERNATIONAL CONFERENCE ON SOFTWARE ARCHITECTURE COMPANION, ICSA-C;;;
wos;;Article;Computing Continuum Simulator: A comprehensive framework for continuum architecture evaluation;"Rodríguez, P; Laso, S; Berrocal, J; Fernández, P; Ruiz-Cortés, A; Murillo, JM";2025;10.1016/j.softx.2025.102156;http://dx.doi.org/10.1016/j.softx.2025.102156;The Computing Continuum paradigm is essential for meeting the needs of IoT applications that demand realtime processing, reliable connectivity, and low-latency response. Unlike traditional cloud models, Computing Continuum integrates resources across edge, fog, and cloud layers, bringing data processing closer to its source. It is crucial in fields like healthcare, industry, and agriculture, where strict quality requirements have significant economic and social impacts. However, evaluating the performance and reliability of continuum architectures is challenging due to the complexity and high costs of setting up customizable and scalable near-realistic multi-layered environments. To address these challenges, we introduce the Computing Continuum Simulator framework, specifically designed to evaluate the deployment architecture - both physical and logical - of continuum environments. It enables the deployment of large Computing Continuum scenarios, customizing device types, network infrastructure, and custom application setups to accurately simulate and evaluate near real-world conditions. Implemented as a Software as a Service, it minimizes required computational demands on the user-side and integrates seamlessly into DevOps workflows, simplifying deployment, testing, and adoption by software companies, offering a pricing plan to ensure accessibility for various needs. Scalability tests showed the framework maintains stable run times, with different simulation sizes depending on the pricing plan. This consistency underscores the robustness and its suitability for customizable and scalable continuum architecture evaluations.;CLOUD;SOFTWAREX;;;
wos;;Article;GATEKEEPER Platform: Secure Processing Environment for European Health Data Space;"Gaeta, E; Haleem, MS; Lopez-Perez, L; Manea, M; Umpierrez, MFC; Waldmeyer, MTA; Pecchia, L; Fico, G; GATEKEEPER Consortium";2025;10.1109/ACCESS.2025.3539559;http://dx.doi.org/10.1109/ACCESS.2025.3539559;The European Health Data Space (EHDS) is a significant initiative within the European Union aimed at improving healthcare through better use of health data and collaboration. This involves sharing and utilization of health data in a secure and interoperable manner across EU member states. With the advent of modern technology, different types of health data are being acquired ranging from traditional electronic health records to real-time wearable signals for improved healthcare delivery and management. However, there are certain challenges associated with compliance to EHDS, such as secure continuous integration (CI) and continuous delivery (CD), scalability and adaptability towards new technologies and applications, tolerance against IoT cyber-attacks, requirement of advanced data storage methods, processing power, interoperability solutions for data analysis and connectivity. In order to address these, a flagship project of the European Commission, GATEKEEPER, represents a pioneering effort designed to transform healthcare delivery through the utilization of sophisticated digital technologies. The architecture of the GATEKEEPER platform has been meticulously crafted, in compliance with the EHDS, to integrate a multitude of data sources, deploying advanced analytical tools to enable the development of novel solutions for the effective prediction, detection, and management of chronic health conditions. GATEKEEPER addresses the aforementioned challenges by integrating collaborative tools for data management and consistency, machine learning modelling and management tool, activity feeds and issue tracking tools with developers authentication, CI/CD tools allowing, among others scalability in multiple formats, tools for assessing security, vulnerability and dependency for third party packages.;;IEEE ACCESS;;;
wos;;Article;A Scalable Microservices Architecture for Real-Time Data Processing in Cloud-Based Applications;"Reddy, DN; Suryodai, R; Kumar, SBV; Ambika, M; Muniyandy, E; Krishna, VR; Abdurasul, B";2025;;;today's data-intensive landscape, the exponential growth of digital applications and IoT devices has heightened the demand for real-time data processing within cloud-native environments. Traditional monolithic systems struggle to meet the low-latency, high-availability requirements of modern workloads, prompting a shift toward microservices architectures. However, existing microservices-based approaches face persistent challenges, including inter-service communication latency, data consistency issues, limited observability, and complex orchestration-particularly under dynamic, real-time conditions. Addressing these gaps, this research proposes a novel, scalable microservices architecture optimized for real-time data processing using a modular, event-driven design. The task is to develop a strong and flexible system that will be able to consume real-time information on weather based on the data availed by the OpenWeatherMap application program interface, with the least latency and the utmost scalability. It incorporates the use of Apache Kafka, Apache Flink, Redis, Kubernetes, and adaptable autoscaling via KEDA and HPA in the architecture. It reduces inter-service communication latency by 25%, ensures data consistency under dynamic workloads, improves observability for faster issue detection, and enhances fault tolerance and throughput, demonstrating up to 40% faster processing in high-load real-time scenarios. Major building blocks are microservices built on Docker, orchestration on Kubernetes, an API gateway to route and secure traffic, a CI/CD pipeline to do fast deployments, and a distributed tracing observability stack of Prometheus, ELK, and Jaeger. Detailed analysis reports revealed that high-load systems were much more responsive, more fault-tolerant, and high-throughput experiments. Its proposed framework is dynamic work load management, automatic fault healing, and intelligent scaling, and hence minimizes the exposures of downsides and maintains a steady performance. To sum up, this study offers a tenable microservices design, addressing the present limitations in the field of real-time data processing and, at the same time, providing a scalable, secure, and observable architecture of future cloud native apps.;;INTERNATIONAL JOURNAL OF ADVANCED COMPUTER SCIENCE AND APPLICATIONS;;;
wos;;Proceedings Paper;A Distributed Container-Based Internet of Things (IoT)-Enabled Autonomous E-Healthcare System for Development and Operations (DevOps);"Dai, QL; Qin, GJ; Li, R";2026;10.1007/978-3-032-03215-7_6;http://dx.doi.org/10.1007/978-3-032-03215-7_6;It is a trend for hospitals to shift healthcare applications to cloud computing because the cloud has a powerful computing ability. The valuable, sensitive patient data is stored in the remote cloud. This makes it necessary for a hospital to build an autonomous cloud. However, there is a conflict between limited IT department staff and prosperous e-healthcare applications. To solve this problem, a distributed container-based Internet of Things (IoT)-enabled e-healthcare system for Development and Operations (DevOps) is presented. Using container technology and orchestration, a traditional healthcare application is deconstructed into a series of containers and is reorganized according to the application logic that facilitates DevOps. The introducing of container technology makes it possible to automatically increase or decrease docker containers when the e-healthcare application scales up or down. The function and performance of the proposed system are proved through three cases, i.e., scalability, service, and continuous integration (CI)/continuous delivery (CD) pipeline.;;COMMUNICATIONS AND NETWORKING, CHINACOM 2024, PT II;;;
wos;;Article;Machine Learning Operations on ZYNQ FPGA Board for Real-Time Face Recognition;"Kouach, B; Mekhfioui, M; El Gouri, R";2026;10.3390/asi9040071;http://dx.doi.org/10.3390/asi9040071;Nowadays, MLOps approaches are gaining popularity thanks to their ability to apply DevOps best practices to machine learning models. They enable the automation and optimization of model training, deployment, and monitoring in various environments, while ensuring effective Continuous Integration/Continuous Deployment (CI/CD). These approaches thus promote real-time applications that can react quickly and improve continuously. This paper examines the feasibility of implementing MLOps practices in embedded systems, specifically on the Zynq-7000 FPGA board. We present a comprehensive MLOps architecture that enables the automated deployment and monitoring of a convolutional neural network model for face recognition on an embedded hardware platform for datacenter physical access control scenarios. This architecture integrates GitLab CI/CD for version control and pipeline automation, MLflow for experiment tracking and model lifecycles management, Prometheus and Grafana for monitoring, and data storage in an S3 Bucket cloud connected to DVC for dataset versioning. The results demonstrate that the proposed pipeline can be effectively deployed on a Zynq-7000 FPGA board enabling automated model retraining, redeployment, and performance monitoring. This approach reduces operational complexity and supports faster adaptation to dataset changes.;;APPLIED SYSTEM INNOVATION;;;
wos;;Article;An Adaptive IoT-Based ForecastingFramework for Structural and Environmental Risk Detection in Tailings Dams;"Rabadán-Arroyo, R; Simó, E; Aguiló-Gost, F; Hernández-Ramírez, F; Masip-Bruin, X";2026;10.3390/electronics15030658;http://dx.doi.org/10.3390/electronics15030658;Tailings dams represent one of the most environmentally sensitive infrastructures in the mining industry. To address the need for continuous and accurate monitoring, this paper presents an adaptive forecasting framework that combines Internet of Things (IoT) technologies with machine learning (ML) models to detect early signs of structural and ecological risks. The proposed system architecture is modular and scalable and enables the automated training, selection, and deployment of predictive models for multivariate sensor data. Each sensor data flow is independently analyzed by using a configurable set of algorithms (including linear, convolutional, recurrent, and residual models). The framework is deployed via containers with a CI/CD pipeline and includes real-time visualization through Grafana dashboards. A use case involving tiltmeters and piezometers in an operational tailing dam shows the system's high predictive accuracy, with mean relative errors below 4% across all variables (in fact, many of them have a mean relative error below 1%). These results highlight the potential of the proposed solution to improve structural and environmental safety in mining operations.;;ELECTRONICS;;;
