Export Source,entry_type,entry_key,author,title,year,isbn,publisher,url,doi,abstract,booktitle,pages,numpages,keywords,location,series,articleno,address,issue_date,volume,number,issn,journal
acm-20260429,inproceedings,10.1145/3735452.3735528,"Cham Heidari, Arman and Alidoost Nia, Mehran",JetCert: A Self-Adaptive Compilation Framework for Fast and Safe Code Execution,2025,9798400719219,Association for Computing Machinery,https://doi.org/10.1145/3735452.3735528,10.1145/3735452.3735528,"Embedded and safety-critical applications must operate reliably under dynamic and resource-constrained environments, where maintaining a balance between safety guarantees and system performance is crucial. Traditional static compilation approaches lack the flexibility needed to adaptively respond to runtime variations in operational conditions, often leading either to compromised safety or suboptimal performance. To address these challenges, we introduce JetCert, a self-adaptive compilation framework designed for embedded and safety-critical systems. JetCert dynamically transitions between formally verified, safety-critical compilation and optimized, high-performance compilation strategies based on runtime monitoring and analysis. By integrating seamlessly with existing self-adaptive control loops, JetCert ensures adaptive runtime decision-making. Moreover, JetCert features a priority-based continuous integration and deployment (CI/CD) pipeline designed for embedded environments. It supports rapid and reliable software updates. Experimental results demonstrate JetCert’s capability to effectively maintain safety constraints while optimizing system performance in dynamic embedded scenarios.","Proceedings of the 26th ACM SIGPLAN/SIGBED International Conference on Languages, Compilers, and Tools for Embedded Systems",109–121,13,"Adaptive Compilation, Fast Compilation, Safe Compilation, Safety-Critical Systems","Seoul, Republic of Korea",LCTES '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3736181.3747141,"Sanusi, Ismaila Temitayo and Campbell, Oladele O. and Akinrinola, Fatimah Yetunde",Preliminary Insights into Computer Science Teacher Preparation Programs in Nigerian Universities,2025,9798400719295,Association for Computing Machinery,https://doi.org/10.1145/3736181.3747141,10.1145/3736181.3747141,"Amidst global efforts to integrate computer science (CS) into K-12 education, Nigerian universities have established teacher preparation programs. However, research on their structure-including course composition, alignment with global competency frameworks, and extracurricular components-and educator challenges remains limited. This mixed-methods exploratory-descriptive study addresses two questions: (1) How are these programs structured? and (2) What systemic barriers do educators face? Findings from curriculum analysis and interviews indicate that Nigerian CS teacher preparation programs are in an early developmental stage, with curricula still evolving to meet with global standards. Key challenges include a shortage of qualified CS educators, insufficient pedagogical training, inadequate institutional support, and limited access to resources and funding. This study concludes with actionable recommendations to align programs with international standards and address institutional gaps, offering insights for policymakers and educators in sub-Saharan Africa.",Proceedings of the ACM Global Computing Education Conference 2025 - Volume 1,233–239,7,"computer science education, educators, nigeria, teacher education","Gaborone, Botswana",CompEd 2025,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3736426.3736467,"Feng, Xiaorong and Gao, Ying and Wu, Jingyun and Shi, Leyu",Research on Security Risk Identification and Evaluation in Open-Source Software Supply Chain,2025,9798400714238,Association for Computing Machinery,https://doi.org/10.1145/3736426.3736467,10.1145/3736426.3736467,"This article provides an inclusive investigation on the present research exploration in identifying the security risks in open source software supply chains. Additionally, it emphasizes on threat classification techniques involving machine learning and graph neural networks. These techniques support in the effectual detection of hazardous elements and inconsistent chain activity. The accuracy and timeliness of the risk classifications help in improving the platforms that depend on software behavior analysis and threat intelligence. There are few features such as difficulties in data acquisition, model complexity, and insufficient generalization capabilities that are considered as the challenges in research works carried out. These may have impact on the training of the model and their real-time applications. The study suggests a number of improvement techniques to deal with these problems. The refinement techniques are preprocessing data from various data sources, using fusion technologies between open source software and artificial intelligence, and building security risk identification models using graph attention networks. This solicits to progress with system proficiency, improve data eminence, and strengthen supply channels for open source software. The research discussed in this article offers a thorough viewpoint and in-depth analysis of the software chain. It also highlights existing gaps in current knowledge and suggests detailed refinements to advance supply chain security in open-source software.",Proceedings of the 2025 International Conference on Digital Management and Information Technology,257–266,10,"graph neural networks, open source software supply chain, risk management, security risk identification",,DMIT '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3744915.3748480,"Kiltz, Lothar and Becker, Martin",Navigating Heterogeneous Variability: Strategies and Insights from the Industrial Technology Division of ZF Friedrichshafen AG,2025,9798400720246,Association for Computing Machinery,https://doi.org/10.1145/3744915.3748480,10.1145/3744915.3748480,"Efficient variability management is a key capability for industrial companies developing complex, configurable systems, especially those with a wide range of product lines and custom solutions. This experience report presents the approach taken by the Industrial Technology division of ZF Friedrichshafen AG to manage variability in both system and software development. The division serves a broad spectrum of markets and applications. This diversity introduces a high degree of heterogeneity at multiple levels, ranging from domain-specific engineering requirements to cross-departmental coordination challenges. Further specific challenges include reuse across different platforms and projects, tailoring solutions to diverse OEM demands, supporting long product lifecycles, and accommodating both legacy and next-generation systems. This experience report aims to contribute to the collective knowledge of the systems and software product line engineering community by offering a detailed, practice-oriented view of heterogeneous variability management. We explore how product software reuse is becoming increasingly essential and how variability management practices must evolve to support scalable reuse across both embedded software and higher-level platforms. We discuss key drivers, requirements, and approaches for heterogeneous variability management and distill a set of lessons learned to guide other organizations on their variability management journey.",Proceedings of the 29th ACM International Systems and Software Product Line Conference - Volume A,219–229,11,"Product line engineering, variability management, variability modeling, software calibration, experience report",,SPLC-A '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3745812.3745813,"Venkatasubramanian, Harish and Anifa, Mansurali and Babu, Sadika and Subbiah, Babu and Naresh, viswaraj Maheswaran, Mr","Leveraging Big Data Analytics for Enhancing Operational Efficiency in IT, Manufacturing, and Supply Chain Sectors",2025,9798400711220,Association for Computing Machinery,https://doi.org/10.1145/3745812.3745813,10.1145/3745812.3745813,"The study investigates how Information Technology, Supply chain and manufacturing industries aim to enhance their operational efficiency by utilizing Big Data as these industries generates huge amount of data in which Big Data Analytics is highly used for streamlining processes, reducing downtime and increasing the performance. It can be leveraged in IT industry for enhancing service delivery, automating repetitive processes and forecasting faults in the system and in manufacturing sector, it makes the predictive maintenance easier, reducing machine downtime and improving quality in the products. It enhances demand forecasting, maximizes inventory control \&amp; simplifies logistics for the supply chain though Industries have potential, but they also address challenges like real-time analytics, a limited number of skilled workers and data integration. The study points out important gaps and provides viable solutions to deal with these problems \&amp; gives useful insights for organizations trying to implement data-driven initiatives by concentrating on how BDA can overcome these challenges. The study extends to the body of knowledge by highlighting the methods in which BDA can revolutionize sectors and promote operational effectiveness in which important observations and suggestions are offered, highlighting how companies must use data-driven strategies to stay competitive in dynamic market landscape.",Proceedings of the 6th International Conference on Information Management \&amp; Machine Intelligence,,9,"Information Technology, Supply chain, descriptive, manufacturing, operational efficiency, predictive and prescriptive analytics",,ICIMMI '24,1,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3756681.3756955,"Akbarpour, Nikta and Saleem Mirza, Ahmad and Raoofian, Erfan and Fard, Fatemeh and Rodr\'{\i}guez-P\'{e}rez, Gema",Unveiling Ruby: Insights from Stack Overflow and Developer Survey,2025,9798400713859,Association for Computing Machinery,https://doi.org/10.1145/3756681.3756955,10.1145/3756681.3756955,"Ruby is a widely used open-source programming language, valued for its simplicity, especially in web development. Despite its popularity, with over one million users on GitHub, little is known about the issues faced by Ruby developers. This study aims to investigate the key topics, trends, and difficulties faced by Ruby developers by analyzing over 498,000 Ruby-related questions on Stack Overflow (SO), followed by a survey of 154 Ruby developers. We employed BERTopic modeling and manual analysis to develop a taxonomy of 35 topics, grouped into six main categories. Our findings reveal that Web Application Development is the most commonly discussed category, while Ruby Gem Installation and Configuration Issues emerged as the most challenging topic. Analysis of trends on SO showed a steady decline. A survey of 154 Ruby developers demonstrated that (31.6\%) of the participants find the Core Ruby Concepts category particularly difficult, while Application Quality and Security is found to be difficult for over (40\%) of experienced developers. Notably, a comparison between survey responses and SO metrics highlights a misalignment, suggesting that perceived difficulty and objective indicators from SO differ; emphasizing the need for improved metrics to capture developer challenges better. Our study provides insights about the challenges Ruby developers face and strong implications for researchers.",Proceedings of the 29th International Conference on Evaluation and Assessment in Software Engineering,580–591,12,"Ruby, Developer challenges, Stack Overflow, Survey",,EASE '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3759429.3762620,"Vandeputte, Frederik",Foundational Design Principles and Patterns for Building Robust and Adaptive GenAI-Native Systems,2025,9798400721519,Association for Computing Machinery,https://doi.org/10.1145/3759429.3762620,10.1145/3759429.3762620,"Generative AI (GenAI) has emerged as a transformative technology, demonstrating remarkable capabilities across diverse application domains. However, GenAI faces several major challenges in developing reliable and efficient GenAI-empowered systems due to its unpredictability and inefficiency. This paper advocates for a paradigm shift: future GenAI-native systems should integrate GenAI's cognitive capabilities with traditional software engineering principles to create robust, adaptive, and efficient systems.    We introduce foundational GenAI-native design principles centered around five key pillars---reliability, excellence, evolvability, self-reliance, and assurance---and propose architectural patterns such as GenAI-native cells, organic substrates, and programmable routers to guide the creation of resilient and self-evolving systems. Additionally, we outline the key ingredients of a GenAI-native software stack and discuss the impact of these systems from technical, user adoption, economic, and legal perspectives, underscoring the need for further validation and experimentation. Our work aims to inspire future research and encourage relevant communities to implement and refine this conceptual framework.","Proceedings of the 2025 ACM SIGPLAN International Symposium on New Ideas, New Paradigms, and Reflections on Programming and Software",44–62,19,"GenAI, architectural patterns, best practices, design principles, excellence, reliability, software systems","Singapore, Singapore",Onward! '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3760545.3783973,"Forshaw, Matthew and Alexandru, Cristina Adriana and Bentley, Caitlin and Gonz\'{a}lez-Zelaya, Vladimiro and Ajanovski, Vangel and Bikanga Ada, Mireilla and Brooks, Julian and Burridge, Joshua and Chao, Alex and Engineer, Rutwa and Glebova, Olga and Islam, Tasmina and Kiyohara, Mitsuka and Ko, Shao-Heng and Kristbergsson, Elert Sm\'{a}ri and Peltsverger, Svetlana and Russell, Se\'{a}n and Samary, Ma\'{\i}ra Marques and Steenbergen, Merel and Wortmann, Carolin","Fairness in Student Group Formation: Perspectives, Priorities, Compromises, Mechanisms, and Tooling",2026,9798400721670,Association for Computing Machinery,https://doi.org/10.1145/3760545.3783973,10.1145/3760545.3783973,"Allocating students to groups is a critical yet under-researched challenge in computing education, with significant implications for fairness and student outcomes. Little is known about existing allocation approaches and their treatment of fairness, whilst practical realities faced by educators and students remain largely undocumented. Without rigorous attention to fairness, group formation risks amplifying bias and disadvantaging vulnerable students. This study provides the first holistic exploration of fairness in group formation within higher-education computing contexts through a systematic review of 262 papers, analysis of 18 allocation tools, interviews with 20 educators, and six student focus groups. Findings reveal a lack of evidence linking fairness definitions to groupwork characteristics, processes, and outcomes. To address this gap, we propose a framework for pedagogically informed group formation that embeds fairness, supporting educator decision-making and improving student experiences. We also establish definitions of fairness, groupwork characteristics, and processes to guide future research in computing education.",Proceedings of the 2025 Working Group Reports on Innovation and Technology in Computer Science Education,217–276,60,"fairness, justice, team formation, group allocation, teamwork, groupwork, computing, computing education",Netherlands,ITiCSE-WGR 2025,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3762329.3762352,"Ge, Dingdong and Zhu, Yu and Slam, Nady and Di, Zhengqiang and Yang, Mingxin and Zhou, Xuemei and Ma, Xiao and Chen, Shuqi",A Software Architecture for Fire Emergency Command Platform with Cloud Native,2025,9798400718625,Association for Computing Machinery,https://doi.org/10.1145/3762329.3762352,10.1145/3762329.3762352,"Due to the high coupling and lack of flexibility in the software architecture of traditional urban fire protection systems, issues such as slow response times in data analysis, poor information sharing between functional modules, information silos, and poor data correlation exist. To address the shortcomings of traditional urban fire protection systems in terms of architecture and data analysis, a cloud-native fire emergency command system has been proposed and designed.The main research content includes the following three points:First, this paper designs a cloud-native fire emergency command system architecture. It enriches the diversity of smart fire protection system functions from the perspective of containers and microservices. It adopts Kubernetes+Istio service mesh to design the system software architecture, enhancing the system's response to fires and enabling it to perform functions such as fire alarm reception and processing, in-process decision support, and post-disaster data analysis. Secondly, this paper designs the business architecture of the fire emergency command system, clarifying the business operation processes and the call relationships between businesses from an architectural perspective. Finally, this paper designs a network architecture for application services and explains the process of invoking system services from a network architecture perspective.The proposed architectural model provides a new solution for the implementation of smart fire protection, applying cloud-native architecture to the smart fire protection field to address information silos between fire protection units at all levels from an architectural perspective. Additionally, this architectural model has positive implications for accelerating the smart upgrade of traditional fire protection platforms.",Proceedings of the 2nd International Conference on Artificial Intelligence of Things and Computing,127–135,9,"Cloud-native, Internet of Things, smart city, smart fire protection, software architecture",,AITC '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3766557.3766641,"Hao, Bo",Research on Building a Web Full-Stack Development Talent Training System Based on Job Requirements,2025,9798400721168,Association for Computing Machinery,https://doi.org/10.1145/3766557.3766641,10.1145/3766557.3766641,"The demand for Web full-stack development talents has surged, but the existing training system has problems such as lagging courses and inconsistent evaluation standards, which leads to a disconnect between talent capabilities and job requirements. Therefore, this article first analyzes the job requirements for Web full-stack development, including industry technology trends, corporate recruitment data and core competency dimensions; then diagnoses the problems of the existing training system, involving colleges and universities, training institutions, and corporate internal training; finally, it constructs a training program based on job requirements, covering basic competency matrix, advanced modules, practical training models and other contents.",Proceedings of the 2025 International Conference on Educational Technology and Artificial Intelligence,495–502,8,"Web full-stack development, industry-education integration, job requirements, talent training, training system",,ETAIC '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3769694.3771117,"Hassan, Ismail Bile and El-Shekeil, Ibrahim and Liu, Jigang",Examination of U.S. ABET IT Programs: Issues and Recommendations,2025,9798400722400,Association for Computing Machinery,https://doi.org/10.1145/3769694.3771117,10.1145/3769694.3771117,"This study examines how B.S. ABET-accredited IT programs can align with industry needs while meeting the requirements of ABET standards. By analyzing current curricula against emerging technology trends (such as AI, cloud computing, and cybersecurity), we identify skill gaps and propose a flexible framework for enhancement. The study evaluates accredited programs and IT trends, revealing disparities in specialized domains. We recommend modular updates through electives and concentrations, offering institutions adaptable strategies to enhance graduate employability while maintaining accreditation.",Proceedings of the 26th ACM Annual Conference on Cybersecurity \&amp; Information Technology Education,95–100,6,,,SIGCITE '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3769694.3771163,"Li, Yanyan and Hernandez, David and Yuan, Jiawei",Real Exploits Driven Cybersecurity Modules for Cross-Module Learning and Security Mindset Building,2025,9798400722400,Association for Computing Machinery,https://doi.org/10.1145/3769694.3771163,10.1145/3769694.3771163,"Recent years have witnessed a strong demand for cybersecurity professionals, especially considering the remarkable projected growth rate of cybersecurity positions for the next ten years. Filling such a workforce demand is not simply about preparing dedicated cybersecurity students. More importantly, it is essential to establish a cybersecurity mindset for computer science students in general, because they will contribute to the majority of the cybersecurity-related workforce in the near future. This project aims to promote cybersecurity education for undergraduate computer science students in general and prepare a future cybersecurity workforce. Instead of heavily relying on dedicated cybersecurity courses in most existing undergraduate cybersecurity education, this project proposes the concept of cross-module learning that leverages non-cybersecurity computer science courses at different levels to continuously instill security concepts and skills to train students from the early stage of undergraduate learning. To enable effective cross-module learning, this project designs cybersecurity modules using a real exploits-driven approach, identifies appropriate computer science courses to integrate cybersecurity modules, and explores potential linkages among different courses and modules. Our preliminary study with 161 students from four courses shows that the integration of cybersecurity modules can improve students’ learning and help build a cybersecurity mindset.",Proceedings of the 26th ACM Annual Conference on Cybersecurity \&amp; Information Technology Education,275–281,7,"Cybersecurity Modules, Real-world Exploits, Hands-on Practice, Security Labs, Coding Security, Secure Coding Practice, Computer Science Education, Cross Module Learning, Security Mindset",,SIGCITE '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3770177.3770302,"Kir, Kalissa Fatoumata and Wang, Jianmin and Manli, Boukari",Optimizing Economic Policy and Sectoral Management with Big Data Technologies: A Case Study of Stream Processing and Machine Learning Frameworks,2025,9798400720109,Association for Computing Machinery,https://doi.org/10.1145/3770177.3770302,10.1145/3770177.3770302,"The staggering volume of big data is creating new opportunities while reshaping economic policy formulation, sectoral management, as well as public and private management. The scope of this paper is to examine the impact stream processing frameworks (Apache Flink, Apache Kafka), distributed storage systems (Hadoop, Spark), and more recent machine learning (ML) algorithms, and big data technologies have had on policy impact, forecasting, and compliance for regulation optimization. We showcase computational case studies on fiscal policy optimization, risk analysis in finance, and allocation of agricultural subsidies to show how responsive strategic planning can be improved using scalable big data infrastructure. The research uses a hybrid approach involving improved feature engineering and a parallelized model deployment strategy to create low-latency, high-throughput decision-making systems. This paper contributes by introducing a new optimization approach for real-time streaming data ingestion and classification under limited resources constrained environments using multiple datasets from economics as benchmarks. This paper not only ventures to show what is technologically possible today but also aims to inform future endeavors on how to responsibly, privately, and efficiently compute solutions in a data-centric economy.",Proceedings of the 2025 International Conference on Economic Management and Big Data Application,755–760,6,"Big Data Analytics, Economic Policy, Machine Learning, Public Sector Innovation, Stream Processing",,ICEMBDA '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3770501.3770511,"Karthikeyan, Dinesh Kumar and Shanmugasundaram, Roopesh Kumar and Paavonen, Anna-Sofia and Mikkonen, Tommi and M\""{a}kitalo, Niko and Seiger, Ronny",Distributed Computing with Language Models at the Edge: A Framework and Prototype,2025,9798400715952,Association for Computing Machinery,https://doi.org/10.1145/3770501.3770511,10.1145/3770501.3770511,"The evolution of cyber-physical systems (CPS) necessitates new methods to manage growing complexity and dynamic interactions between physical and digital domains. This paper presents the Edge Multimodal Intelligence Network on Devices (EdgeMIND) – a cognitive edge computing framework to support CPS development. EdgeMIND deploys I/O nodes powered by large language models (LLMs) across heterogeneous edge resources to process multimodal data streams. These nodes perform runtime decision-making, enabling context-aware interactions with minimal cloud reliance. The framework generates adaptive outputs by integrating retrieval-augmented generation (RAG) with Situational Awareness (SA) enhanced by topic modeling. Empirical evaluations with three LLMs on edge devices show that SA achieves up to 56\% latency reduction in CPU-bound nodes and 50\% in GPU-based nodes. It also reduces CPU/GPU utilization, memory usage, and thermal load. These results confirm EdgeMIND’s effectiveness for context-aware, resource-efficient multimodal processing in CPS as demonstrated in a prototype application. EdgeMIND advances the design of intelligent, efficient edge systems for responsive AI-driven services.",Proceedings of the 15th International Conference on the Internet of Things,77–85,9,"Large Language Models (LLMs), Edge AI, Cyber-Physical Systems (CPS), Internet of Things (IoT), Edge Computing, Retrieval-Augmented Generation (RAG)",,IOT '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3773274.3774700,"Giulianelli, Nicole and Sabbioni, Andrea and Montebugnoli, Sofia and Bujari, Armir and Corradi, Antonio",KOTO: A Kubernetes-Based Platform for Secure and Scalable OT Orchestration in Industry 5.0,2026,9798400722851,Association for Computing Machinery,https://doi.org/10.1145/3773274.3774700,10.1145/3773274.3774700,"The progressive digitization of Operation Technology (OT), thanks also to the integration of Industrial Internet of Things (IIoT) devices, is reshaping the landscape of modern industrial systems. This introduces additional complexity and amplifies the heterogeneity across hardware and software ecosystems, thus exacerbating the challenges of orchestration and lifecycle management, which become particularly intricate and demanding. To meet these challenges, modern DevOps practices, such as Continuous Integration and Continuous Deployment (CI/CD), runtime observability, and fine-grained access control, are essential to shorten time-to-market, ensure service quality, manage operational complexity, while providing security guarantees. Moving a step toward seamless integration of OT into cloud-native ecosystems, we propose Kubernetes-based OT Orchestrator (KOTO), an orchestration platform that extends Kubernetes to enable comprehensive lifecycle management of OT devices in industrial environments. KOTO bridges the gap between IT and OT by seamlessly integrating with existing CI/CD pipelines and implementing Role-Based Access Control (RBAC) mechanisms tailored to device-level permissions. It abstracts the management of heterogeneous, multi-vendor hardware through a unified abstraction, enabling scalable and secure operations across diverse industrial setups. Without loss of generality, we demonstrate the use of the platform in managing Programmable Logic Controllers (PLCs). We then perform extensive evaluations in a realistic deployment environment, validating KOTO’s effectiveness in enhancing operational resilience and responsiveness.",Proceedings of the 18th IEEE/ACM International Conference on Utility and Cloud Computing,,6,"Smart manufacturing, Industry 5.0, IT/OT, Orchestration, Observability, eBPF, PLC",,UCC '25,55,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3774900.3776635,"Ding, Caiwu and Min, Ziran and Cui, Tao",LLM-Assisted Robotic Trajectory Generation in PLC Environments,2025,9798400723032,Association for Computing Machinery,https://doi.org/10.1145/3774900.3776635,10.1145/3774900.3776635,"The integration of advanced robotics into manufacturing production lines promises unprecedented flexibility and efficiency. However, a significant barrier to widespread adoption is the inherent incompatibility between the complex requirements of optimal robotic trajectory planning and the traditional programming paradigms prevalent in industrial automation, such as Ladder Logic and Structured Text (ST) for Programmable Logic Controllers (PLCs). Existing workforces, mainly composed of electricians and technicians, often lack the advanced mathematical and object-oriented programming skills necessary for optimized robot control. This paper introduces a middleware framework that leverages Large Language Models (LLMs) to enable intuitive human-robot interactions in robotic trajectory planning. By bridging the communication gap between industrial workforces and robotic systems, this framework democratizes access to sophisticated robotic capabilities, making advanced robotics more accessible to a broader range of users. Our approach introduces an innovative, formatted configuration file for comprehensive system description, an iterative LLM Retrieval-Augmented Generation (RAG) coordination system that orchestrates an external optimization-based trajectory planner and incorporates human feedback, and a comprehensive Continuous Integration/Continuous Deployment (CI/CD) testing architecture for validation. This methodology aims to empower industrial operators to effectively utilize advanced robotics by abstracting technical complexities and fostering intuitive human-AI interactions, thereby accelerating innovation and enhancing productivity in the manufacturing sector.",Proceedings of the International Workshop on Middleware for IT/OT Integration,9–14,6,,,MITOTI '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3777577.3777699,"Yu, Xiujuan and Tang, Jihua and Wang, Yue",Research on the Design and Implementation of Chronic Disease Management System Based on Microservice Architecture,2026,9798400715112,Association for Computing Machinery,https://doi.org/10.1145/3777577.3777699,10.1145/3777577.3777699,"The model of chronic disease management system based on microservice architecture solves the bottleneck of traditional monolithic system in high concurrency and cross-domain collaboration. The model is divided into four microservices, namely, user management, medical record, drug management and health management, through domain-driven design, and is built with Spring Boot, gRPC, Kafka and Kubernetes to realize event-driven and cross-service consistency control. In the experimental evaluation, the average response time of the system is 196 ms for concurrent 1,000 users, with a P95 latency of 295 ms, and the throughput reaches 14,220 req/s; the throughput is further increased to 34,200 req/s for concurrent 5,000 users, maintaining a CPU utilization rate of 92\%. Compared to the traditional monolithic architecture, the latency is reduced by about 37\% and the scaling efficiency is improved by more than 90\%. Beyond numerical performance, these improvements directly enhance user experience by reducing patient waiting time for medical record access, improving the responsiveness of prescription review by doctors, and ensuring stable performance in large-scale healthcare institutions. The results therefore indicate that the model not only provides significant advantages in terms of performance and scalability, but also brings tangible clinical benefits and operational efficiency to healthcare providers and patients.",Proceedings of the 2025 6th International Symposium on Artificial Intelligence for Medical Sciences,754–759,6,"Chronic disease management, Microservice architecture, Performance evaluation, System design",,ISAIMS '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3779212.3790221,"Ribeiro, Bernardo and Ferreira, Mafalda and Santos, Jos\'{e} Fragoso and Bruno, Rodrigo and Santos, Nuno",Skyler: Static Analysis for Predicting API-Driven Costs in Serverless Applications,2026,9798400723599,Association for Computing Machinery,https://doi.org/10.1145/3779212.3790221,10.1145/3779212.3790221,"Unpredictable costs are a growing concern in serverless computing, where applications rely on cloud APIs with complex tiered pricing models. In many deployments, API calls dominate expenses, and a single overlooked design choice can escalate costs by thousands of dollars. Existing tools fall short: provider calculators need unrealistic manual estimates, and dynamic profilers only work post-deployment. We present Skyler, a static analysis framework for pre-deployment cost estimation of API invocations in serverless workflows. Skyler models control flow behavior and pricing semantics to construct symbolic cost expressions using SMT formulas, exposing economic sinks, i.e., code paths where API usage disproportionately impacts cost. This enables developers to identify hotspots and prevent costly architectural errors early. Skyler supports JavaScript-based serverless applications across AWS Lambda, Google Cloud Functions, and Azure Functions, achieving high accuracy (mean absolute percentage error &amp;#lt;1\% for AWS and Google, 4.5\% for Azure).","Proceedings of the 31st ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2",1780–1799,20,"static analysis, serverless computing",USA,ASPLOS '26,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3785520.3785525,"Saleh, Sabbir M. and Madhavji, Nazim H. and Steinbacher, John",Systematic Review of Identity-Centric Security in Cloud-Native CI/CD Pipelines,2026,9798400721250,Association for Computing Machinery,https://doi.org/10.1145/3785520.3785525,10.1145/3785520.3785525,"As cloud-native CI/CD pipelines automate software delivery at scale, identity-centric security has become a critical concern. This paper reports a systematic literature review of 59 peer-reviewed studies that examine authentication and authorisation (AuthN/AuthZ) in CI/CD workflows. We synthesise key vulnerability classes, including token theft, privilege escalation, session hijacking, supply-chain abuse, and misaligned microservice identities. We then introduce a CI/CD-specific vulnerability taxonomy and systematically map established mechanisms such as OAuth 2.0, Kerberos, SAML, mTLS, RBAC/ABAC, XACML, API gateways, and MFA to the attack vectors they mitigate across the pipeline. Finally, we analyse emerging trends, including Zero-Trust Architecture, decentralised identity, service-mesh-based access control, and cryptographically anchored identity models that use blockchain and self-sovereign identity. The review exposes persistent gaps in configuration, observability, and runtime enforcement, as well as organisational barriers to adopting stronger identity controls. Our findings provide a structured foundation for designing trustworthy, identity-centric DevSecOps practices and highlight concrete research directions for securing access in cloud-native CI/CD environments.",Proceedings of the 2025 10th International Conference on Cloud Computing and Internet of Things,23–32,10,"Authentication and Authorisation, CI/CD, DevSecOps, Identity Management, Security, Software Engineering",,CCIOT '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3785520.3785526,"Saleh, Sabbir M. and Ifat, Md Nafiz Al and Madhavji, Nazim H. and Steinbacher, John",A Defence-Oriented Study of API Security in CI/CD Pipelines,2026,9798400721250,Association for Computing Machinery,https://doi.org/10.1145/3785520.3785526,10.1145/3785520.3785526,"Current CI/CD (Continuous Integration/Continuous Deployment) pipelines rely heavily on APIs (Application Programming Interfaces) to automate builds, deployments, and service orchestration. However, the growing complexity of these pipelines has revealed new challenges, including credential management, access control, runtime enforcement, etc., in securing API endpoints. This study presents a defence-oriented analysis of API security within CI/CD pipelines, focusing on the tools, practices, and challenges that outline real-world protection approaches. Through a systematic review of 34 peer-reviewed articles, we identified key defensive mechanisms, including role-based access control (RBAC), secrets vaults, Policy-as-Code (PaC) enforcement, and multi-factor authentication. We evaluated widely adopted tools, such as HashiCorp Vault, Open Policy Agent, and Snyk, and examined their deployment across CI/CD stages. Our analysis reveals unstable adoption, limited runtime observability, and fragmented enforcement across cloud platforms. To address these gaps, we propose a defence-mapping framework and outline actionable proposals to secure the CI/CD pipeline by design. This study supports practitioners and researchers in advancing API resilience across DevSecOps workflows.",Proceedings of the 2025 10th International Conference on Cloud Computing and Internet of Things,33–42,10,"API security, CI/CD pipeline, DevSecOps, defence mapping",,CCIOT '25,,"New York, NY, USA",,,,,
acm-20260429,inproceedings,10.1145/3786709.3786726,"Yu, Huibin",Research on the Risk Quantification Method of Equipment R&amp;D Expenses Based on Deep Learning,2026,9798400715051,Association for Computing Machinery,https://doi.org/10.1145/3786709.3786726,10.1145/3786709.3786726,"An advanced deep learning-based quantitative risk analysis system for military equipment development costs is proposed in this study. This research addresses the computational challenges posed by the large amount of multidimensional data generated by complex military projects by developing an intelligent risk analysis framework that integrates a hybrid CNN-LSTM architecture, distributed Monte Carlo simulation, and real-time monitoring capability. The system architecture includes components for intelligent risk identification, high-performance quantization, real-time monitoring, and decision support. Experimental validation on a comprehensive dataset of 258 military projects from 2015-2024 demonstrates the system's superior performance, with a prediction accuracy of 96.8\% and a processing speed of 85ms per risk assessment. The results show significant improvements in accuracy, resource utilization, and scalability compared to traditional statistical methods.",Proceedings of the 2025 International Conference on Artificial Intelligence and Foundation Model,109–116,8,"Deep learning, Intelligent analysis system, Military equipment R&amp;D expenses, Risk quantification",,AIFM '25,,"New York, NY, USA",,,,,
